customer_id,first_name,last_name,gender,DOB,job_industry_category,job_title,wealth_segment,deceased_indicator,owns_car,address
3780,Mitchel,Bellefant,Male,1993-11-01 00:00:00,Financial Services,Desktop Support Technician,High Net Worth,N,No,464 Acker Way
3781,Karalee,Hosten,Female,1961-10-16 00:00:00,Retail,Graphic Designer,Mass Customer,N,Yes,53533 Dakota Pass
3782,Elijah,Drillot,Male,1973-06-13 00:00:00,Financial Services,Environmental Specialist,Mass Customer,N,No,546 Summerview Center
3783,Eachelle,Girardey,Female,1974-08-29 00:00:00,Financial Services,Compensation Analyst,Mass Customer,N,No,1 Carey Crossing
3784,Davie,Moscon,Male,1983-06-04 00:00:00,Financial Services,,High Net Worth,N,No,7524 David Place
3785,Fernande,Jahan,Female,1969-04-09 00:00:00,Financial Services,Compensation Analyst,Affluent Customer,N,No,7 Granby Crossing
3786,Barnie,Blenkensop,Male,1985-12-28 00:00:00,,Systems Administrator IV,High Net Worth,N,No,8681 Dennis Pass
3787,Mariejeanne,Kelling,Female,1965-10-06 00:00:00,Manufacturing,Systems Administrator III,High Net Worth,N,No,1 Pankratz Circle
3788,Wilie,Glanton,Female,1962-07-21 00:00:00,Financial Services,Environmental Specialist,Mass Customer,N,No,9904 Oakridge Parkway
3789,Conn,Westberg,Male,1956-08-08 00:00:00,Manufacturing,Civil Engineer,Mass Customer,N,Yes,249 Anderson Street
3790,Kurtis,Morson,Male,1959-05-31 00:00:00,Retail,Senior Editor,Mass Customer,Y,Yes,3463 Merchant Trail
3791,Bertrand,Sissons,Male,1993-05-26 00:00:00,Health,Quality Control Specialist,Affluent Customer,N,No,699 Hudson Road
3792,Ingunna,Loxston,Female,1976-04-16 00:00:00,Financial Services,VP Marketing,Affluent Customer,N,Yes,9 Dwight Drive
3793,Shannen,Pitcock,Female,1957-05-12 00:00:00,,Engineer IV,Affluent Customer,N,Yes,13 Colorado Lane
3794,Dorrie,Paige,Female,1994-07-06 00:00:00,IT,,Mass Customer,N,No,39946 Kenwood Court
3795,Taylor,Dollimore,Male,1956-06-24 00:00:00,Argiculture,Systems Administrator III,High Net Worth,N,Yes,72204 Springs Way
3796,Morgen,Sieghart,Male,1965-07-27 00:00:00,Financial Services,Paralegal,Mass Customer,N,Yes,365 Jenifer Point
3797,Kriste,Oldall,Female,1979-08-18 00:00:00,Health,Occupational Therapist,Affluent Customer,N,Yes,53 Texas Road
3798,Yorker,Dennison,Male,1968-02-22 00:00:00,Manufacturing,,Mass Customer,N,Yes,6 Morningstar Park
3799,Violetta,Monnery,Female,1971-01-28 00:00:00,Property,Tax Accountant,High Net Worth,N,No,6901 Russell Street
3800,Morena,Ayer,Female,1980-10-28 00:00:00,,Environmental Tech,High Net Worth,N,No,26 Barby Terrace
3801,Auberta,Andrault,Female,1971-03-06 00:00:00,Health,Research Nurse,Mass Customer,N,Yes,23541 Dayton Drive
3802,Leila,Elcombe,Female,1970-10-27 00:00:00,Telecommunications,Chief Design Engineer,High Net Worth,N,Yes,81 Pine View Avenue
3803,Josepha,Finder,Female,1961-05-13 00:00:00,Health,Dental Hygienist,Mass Customer,N,Yes,91 Dennis Plaza
3804,Andria,Keays,Female,1986-08-21 00:00:00,Manufacturing,,Mass Customer,N,Yes,43 Hollow Ridge Center
3805,Margaret,McSperrin,Female,1977-08-16 00:00:00,Property,Software Test Engineer II,Affluent Customer,N,No,045 Debs Pass
3806,Ado,Gailor,Male,1954-02-08 00:00:00,Property,,Mass Customer,N,No,73 Debra Terrace
3807,Bibby,Goman,Female,1976-05-21 00:00:00,Retail,Analyst Programmer,Mass Customer,N,No,96899 Hermina Circle
3808,Cal,Wilber,Male,1969-10-11 00:00:00,Manufacturing,Recruiting Manager,Mass Customer,N,Yes,38 Trailsway Parkway
3809,Angelita,Itzcovichch,Female,1955-09-08 00:00:00,Manufacturing,VP Quality Control,Affluent Customer,N,No,22171 Bayside Parkway
3810,Cacilie,Grimoldby,Female,1974-09-05 00:00:00,Health,Food Chemist,Affluent Customer,N,No,6011 Knutson Way
3811,Etta,Leele,Female,1997-03-19 00:00:00,Financial Services,,High Net Worth,N,No,0127 East Court
3812,Sophie,Druhan,Female,1977-07-04 00:00:00,Retail,VP Product Management,Mass Customer,N,Yes,1 Fordem Road
3813,Skelly,Caudell,Male,1979-04-13 00:00:00,IT,Media Manager IV,Mass Customer,N,Yes,7681 Waywood Alley
3814,Constancia,Gebbe,Female,1983-07-01 00:00:00,Financial Services,VP Product Management,Mass Customer,N,Yes,9 Donald Junction
3815,Jayson,Gasparro,Male,1981-04-19 00:00:00,Entertainment,Librarian,Mass Customer,N,Yes,47855 Tomscot Parkway
3816,Farra,Klimkiewich,Female,1969-10-26 00:00:00,Property,Safety Technician I,Mass Customer,N,Yes,394 Russell Avenue
3817,Tuckie,,Male,1957-05-02 00:00:00,Manufacturing,VP Product Management,High Net Worth,N,No,86 Claremont Junction
3818,Erny,Andryushin,Male,1964-08-08 00:00:00,Retail,Sales Representative,Mass Customer,N,Yes,2 Transport Plaza
3819,Alvan,Phillput,Male,1978-06-29 00:00:00,,Staff Accountant I,High Net Worth,N,No,20 Susan Court
3820,Maren,Ruske,Female,1980-03-08 00:00:00,IT,Business Systems Development Analyst,Mass Customer,N,No,838 Redwing Street
3821,Cassandra,Cescotti,Female,1988-03-27 00:00:00,Manufacturing,VP Marketing,Affluent Customer,N,No,9 West Crossing
3822,Conny,Speechley,Male,1959-03-09 00:00:00,Manufacturing,,High Net Worth,N,Yes,22105 Arrowood Crossing
3823,Corabel,Todd,Female,1964-12-02 00:00:00,Retail,Budget/Accounting Analyst II,Affluent Customer,N,No,9240 Green Avenue
3824,Giffard,Stollman,Male,1994-11-21 00:00:00,Property,,Mass Customer,N,No,0964 Bayside Park
3825,Cinda,Rounds,Female,1978-10-12 00:00:00,Health,Recruiting Manager,Mass Customer,N,No,9717 Main Parkway
3826,Marlow,Balffye,Male,1978-09-25 00:00:00,Health,,Mass Customer,N,No,4123 Eliot Alley
3827,Cherida,Whyffen,Female,1976-09-05 00:00:00,Retail,,Affluent Customer,N,No,36708 Algoma Junction
3828,Tessy,Beefon,Female,1992-05-12 00:00:00,Health,Dental Hygienist,Mass Customer,N,No,3 Mandrake Parkway
3829,Cornie,Hillhouse,Male,1980-09-01 00:00:00,,Account Coordinator,Mass Customer,N,Yes,78 Declaration Center
3830,Jareb,Filippucci,Male,1954-10-31 00:00:00,Retail,Sales Representative,High Net Worth,N,No,57866 Dawn Plaza
3831,Kory,Mabson,Male,1971-06-09 00:00:00,Entertainment,Librarian,Affluent Customer,N,Yes,0172 Vidon Place
3832,Sarajane,Mortimer,Female,1973-09-26 00:00:00,Financial Services,Safety Technician III,High Net Worth,N,No,89 Delaware Crossing
3833,Jamie,Staziker,Female,1985-12-10 00:00:00,Manufacturing,Account Coordinator,Mass Customer,N,No,34 Packers Trail
3834,Bianca,Ricket,Female,1972-10-31 00:00:00,Financial Services,Compensation Analyst,Mass Customer,N,Yes,019 Huxley Drive
3835,Jorgan,Crosoer,Male,1959-02-02 00:00:00,,Project Manager,Affluent Customer,N,No,862 Ilene Circle
3836,Jolee,Stearndale,Female,1995-01-25 00:00:00,Manufacturing,Electrical Engineer,Affluent Customer,N,Yes,420 Twin Pines Crossing
3837,Alysa,McDiarmid,Female,1990-01-17 00:00:00,,Professor,Mass Customer,N,Yes,5131 Northview Hill
3838,Mil,Clemitt,Female,1987-03-24 00:00:00,Financial Services,Sales Associate,Affluent Customer,N,Yes,713 Redwing Crossing
3839,Wallie,Christauffour,Female,1992-04-25 00:00:00,Manufacturing,Account Executive,High Net Worth,N,Yes,9570 Sundown Trail
3840,Marc,Torrans,Male,1962-09-30 00:00:00,,,High Net Worth,N,No,72258 Bayside Court
3841,Barnebas,Munro,Male,1990-01-24 00:00:00,Manufacturing,Desktop Support Technician,Affluent Customer,N,No,31 Melvin Park
3842,Van,Durnell,Male,1971-07-11 00:00:00,,Staff Accountant II,Mass Customer,N,Yes,9 Duke Alley
3843,Mahmoud,Ligerton,Male,1989-06-06 00:00:00,Financial Services,Senior Financial Analyst,Mass Customer,N,Yes,38473 Waubesa Alley
3844,Clotilda,Oret,Female,1987-12-06 00:00:00,Manufacturing,,Affluent Customer,N,No,0056 Corry Center
3845,Bonnie,Goracci,Female,1955-06-07 00:00:00,Manufacturing,Legal Assistant,Mass Customer,N,Yes,99476 Mitchell Street
3846,Nariko,McClymont,Female,1956-03-12 00:00:00,Manufacturing,Geologist III,Mass Customer,N,No,37 Hintze Center
3847,Erinn,Ewing,Female,1961-02-12 00:00:00,Health,Analyst Programmer,Mass Customer,N,Yes,33061 Fremont Lane
3848,Luca,Cabotto,Male,1958-01-13 00:00:00,,Structural Engineer,High Net Worth,N,No,56 Trailsway Street
3849,Marice,Morrice,Female,1968-01-01 00:00:00,Property,Database Administrator III,Mass Customer,N,Yes,5748 Porter Circle
3850,Alexandro,McCullock,Male,2000-01-07 00:00:00,,Accountant III,Mass Customer,N,Yes,341 Katie Junction
3851,Fowler,Bauduccio,Male,1994-11-30 00:00:00,Manufacturing,Senior Sales Associate,High Net Worth,N,No,20370 Fordem Pass
3852,Zerk,Merrien,Male,1982-02-04 00:00:00,,Help Desk Operator,Mass Customer,N,No,30 Prairie Rose Road
3853,Kerri,Marrington,Female,1975-06-26 00:00:00,,Accounting Assistant IV,Mass Customer,N,Yes,79 Holy Cross Hill
3854,Melody,Ivanilov,Female,1996-01-16 00:00:00,Property,VP Quality Control,High Net Worth,N,Yes,6489 Pennsylvania Road
3855,Brnaby,Doughtery,Male,1965-02-26 00:00:00,,General Manager,Mass Customer,N,No,274 Bultman Park
3856,Shane,Haseldine,Female,1992-04-24 00:00:00,Property,Accounting Assistant III,Affluent Customer,N,No,832 Moulton Trail
3857,Tanner,McCuthais,Male,1985-11-26 00:00:00,Financial Services,Structural Engineer,Mass Customer,N,Yes,1628 Bonner Hill
3858,Sabina,Tarbin,Female,1998-08-31 00:00:00,Entertainment,Librarian,Mass Customer,N,Yes,0618 5th Place
3859,Boonie,Searle,Male,1956-03-20 00:00:00,Manufacturing,Software Consultant,Mass Customer,N,No,4662 Clemons Road
3860,Sheila-kathryn,Conklin,Female,1986-04-05 00:00:00,,Mechanical Systems Engineer,Affluent Customer,N,Yes,0 Arapahoe Court
3861,Thayne,Canepe,Male,1968-12-16 00:00:00,Retail,Junior Executive,Affluent Customer,N,No,3748 Lake View Lane
3862,Casey,Kett,Female,1996-09-22 00:00:00,Health,Structural Engineer,Mass Customer,N,No,3720 Anniversary Court
3863,Virgilio,Haverty,Male,1985-12-06 00:00:00,Retail,Quality Control Specialist,High Net Worth,N,No,85 Trailsway Road
3864,Ilyssa,Piaggia,Female,1963-08-27 00:00:00,,Help Desk Technician,Mass Customer,N,Yes,388 Karstens Drive
3865,Urbanus,Fuxman,Male,1978-03-15 00:00:00,Manufacturing,,Mass Customer,N,Yes,6 Swallow Park
3866,Theressa,Morfield,Female,1990-07-18 00:00:00,Health,Structural Engineer,Mass Customer,N,Yes,80070 Mockingbird Center
3867,Carmelia,Klimentyonok,Female,1998-10-09 00:00:00,IT,Geologist II,Mass Customer,N,Yes,6 Veith Road
3868,Rica,Corrado,Female,1997-06-19 00:00:00,Health,Social Worker,Affluent Customer,N,Yes,1323 Maywood Plaza
3869,Amalie,Isabell,Female,1974-12-22 00:00:00,Manufacturing,Analog Circuit Design manager,Affluent Customer,N,No,17504 Spohn Center
3870,Fidelia,Cess,Female,1984-10-13 00:00:00,Health,Social Worker,Mass Customer,N,No,02084 Rockefeller Crossing
3871,Magda,Shugg,Female,1983-11-13 00:00:00,,Recruiting Manager,Mass Customer,N,No,16 Montana Way
3872,Wilma,Budcock,Female,1957-05-15 00:00:00,Retail,Sales Representative,High Net Worth,N,Yes,2 Victoria Crossing
3873,Sascha,Paolozzi,Male,1978-12-05 00:00:00,Financial Services,Compensation Analyst,Mass Customer,N,No,0733 Comanche Crossing
3874,Bendicty,Juste,Male,1963-08-14 00:00:00,Financial Services,Actuary,Mass Customer,N,No,75322 Prentice Court
3875,Berti,Arnould,Male,1985-07-27 00:00:00,Manufacturing,Electrical Engineer,Mass Customer,N,Yes,2 Gerald Street
3876,Willow,Cutmere,Female,1967-05-16 00:00:00,Financial Services,Internal Auditor,High Net Worth,N,No,2079 Del Sol Hill
3877,Georgine,Poutress,Female,1971-01-28 00:00:00,,Account Coordinator,High Net Worth,N,No,9 Columbus Pass
3878,Waldon,Digges,Male,1978-02-24 00:00:00,,Programmer III,Mass Customer,N,No,465 Russell Court
3879,Vin,Attack,Male,1979-08-28 00:00:00,,Payment Adjustment Coordinator,High Net Worth,N,No,344 Dayton Drive
3880,Donella,Disley,Female,1968-01-13 00:00:00,Manufacturing,Web Designer I,Mass Customer,N,No,7 Beilfuss Center
3881,Olivie,Nazair,Female,1971-01-12 00:00:00,Financial Services,,Affluent Customer,N,No,78 Barnett Alley
3882,Nona,Tubb,Female,1976-11-05 00:00:00,Health,Human Resources Assistant III,Mass Customer,N,Yes,4 Emmet Avenue
3883,Nissa,Conrad,U,,IT,Legal Assistant,Mass Customer,N,No,1728 Springview Lane
3884,Sibley,Thirlwall,Female,1986-02-06 00:00:00,Manufacturing,Web Designer II,High Net Worth,N,Yes,25413 Delaware Pass
3885,Asher,,Male,1978-06-17 00:00:00,Financial Services,Actuary,Mass Customer,N,Yes,23217 Waubesa Pass
3886,Fidela,Haresign,Female,1996-03-26 00:00:00,Manufacturing,Recruiting Manager,Affluent Customer,N,No,013 Mendota Parkway
3887,Dulcie,Nealon,Female,1964-07-16 00:00:00,,Computer Systems Analyst IV,Affluent Customer,N,No,7482 Hanson Park
3888,Lusa,Vigers,Female,1987-09-13 00:00:00,IT,Programmer Analyst I,High Net Worth,N,Yes,2428 Sloan Circle
3889,Dunn,Ziem,Male,1975-08-09 00:00:00,Retail,General Manager,Affluent Customer,N,No,34329 Heffernan Plaza
3890,Mavra,Padell,Female,1962-05-25 00:00:00,Retail,Physical Therapy Assistant,Mass Customer,N,No,15 Duke Plaza
3891,Amalea,Elcy,Female,1977-08-01 00:00:00,Retail,Staff Accountant II,High Net Worth,N,Yes,4368 Dayton Street
3892,Roma,Finlater,Male,1978-01-29 00:00:00,,Staff Scientist,Mass Customer,N,Yes,3 Shasta Circle
3893,Hadria,Moles,Female,1996-11-18 00:00:00,,,High Net Worth,N,Yes,6 Calypso Parkway
3894,Burgess,Diaper,Male,1982-02-02 00:00:00,IT,Health Coach II,Affluent Customer,N,No,2 Cambridge Point
3895,Reginald,Struys,Male,1994-09-06 00:00:00,IT,Business Systems Development Analyst,Affluent Customer,N,Yes,55876 Knutson Point
3896,Perla,Blakiston,Female,1979-10-15 00:00:00,,Tax Accountant,Mass Customer,N,Yes,14 Bunting Alley
3897,Vanni,McAloren,Female,1967-06-24 00:00:00,Manufacturing,Junior Executive,High Net Worth,N,Yes,8458 Stang Parkway
3898,Demetrius,Youdell,Male,1958-12-27 00:00:00,Health,Registered Nurse,Mass Customer,N,No,60 Towne Pass
3899,Rex,Gittings,Male,1955-12-28 00:00:00,Health,Research Associate,Affluent Customer,N,Yes,5 Rutledge Center
3900,Garland,Wildsmith,Female,1986-09-01 00:00:00,Financial Services,GIS Technical Architect,Mass Customer,N,Yes,9 Blaine Place
3901,Evelina,Bavin,Female,1974-05-14 00:00:00,Argiculture,Marketing Manager,High Net Worth,N,No,24688 Hollow Ridge Way
3902,Angelia,McPake,Female,1961-02-11 00:00:00,Manufacturing,Payment Adjustment Coordinator,Affluent Customer,N,No,32876 American Ash Avenue
3903,Dayna,Cawthera,Female,1981-02-13 00:00:00,,Research Assistant III,Mass Customer,N,Yes,18 Bay Place
3904,Arabelle,Nevill,Female,1977-12-17 00:00:00,Retail,Sales Representative,Affluent Customer,N,No,4 Hanover Junction
3905,Leodora,Cowill,Female,1967-10-22 00:00:00,Argiculture,Product Engineer,High Net Worth,N,No,0 Darwin Junction
3906,Bronny,Claige,Male,1982-01-29 00:00:00,Financial Services,Cost Accountant,High Net Worth,N,No,5251 Merrick Court
3907,Adriana,Heam,Female,1996-01-11 00:00:00,,Technical Writer,High Net Worth,N,Yes,801 Shasta Crossing
3908,Dolf,Serridge,Male,1999-06-09 00:00:00,Health,Junior Executive,High Net Worth,N,No,55 Anzinger Drive
3909,Micheil,McGeorge,Male,1987-10-04 00:00:00,Manufacturing,,High Net Worth,N,Yes,13768 Commercial Trail
3910,Hall,Leyfield,Male,1980-09-10 00:00:00,IT,VP Sales,Mass Customer,N,No,109 Kipling Road
3911,Valeda,Ezele,Female,1954-05-25 00:00:00,,Recruiting Manager,Mass Customer,N,No,47 Spenser Circle
3912,Ryon,Darridon,Male,1986-10-27 00:00:00,Health,Social Worker,Affluent Customer,N,No,15051 Monterey Street
3913,Phylys,Neenan,Female,1959-12-29 00:00:00,Retail,Community Outreach Specialist,Mass Customer,N,Yes,7365 Carioca Hill
3914,Izabel,Roelofs,Female,1988-05-21 00:00:00,Entertainment,Assistant Manager,Affluent Customer,N,Yes,42 Maryland Plaza
3915,Cybil,Brombell,Female,1959-06-23 00:00:00,Financial Services,Statistician I,Affluent Customer,N,No,802 Bashford Hill
3916,Myrtia,,Female,1958-10-17 00:00:00,Retail,,Affluent Customer,N,Yes,12548 Eagan Court
3917,Artemas,Kyncl,Male,1997-12-26 00:00:00,Manufacturing,Chemical Engineer,Mass Customer,N,No,24167 Montana Place
3918,Rosalia,Skedge,Female,1977-07-05 00:00:00,,Junior Executive,High Net Worth,N,No,0 Southridge Drive
3919,Traci,Beeckx,Female,1963-07-30 00:00:00,Financial Services,Cost Accountant,High Net Worth,N,No,1 Banding Way
3920,Filbert,Deetlefs,Male,1961-01-21 00:00:00,Telecommunications,Environmental Specialist,Mass Customer,N,Yes,259 Union Junction
3921,Gaby,Lozano,Female,1976-03-09 00:00:00,Manufacturing,Mechanical Systems Engineer,High Net Worth,N,No,7727 Merrick Parkway
3922,Frans,Whitecross,Male,1981-05-29 00:00:00,Financial Services,Tax Accountant,Mass Customer,N,Yes,3015 Bowman Alley
3923,Shay,Rayer,Male,1978-01-04 00:00:00,Financial Services,Product Engineer,High Net Worth,N,No,2 Annamark Park
3924,Perry,Lampert,Male,1976-07-03 00:00:00,Property,Editor,High Net Worth,N,Yes,38 Steensland Circle
3925,Cally,Chaim,Female,1978-11-25 00:00:00,,Statistician I,High Net Worth,N,No,80 Northland Place
3926,Allistir,Heckney,Male,1954-09-04 00:00:00,Manufacturing,Account Executive,Mass Customer,N,Yes,104 Kingsford Park
3927,Conway,,Male,1978-01-07 00:00:00,Manufacturing,Electrical Engineer,Mass Customer,N,Yes,22 Mifflin Junction
3928,Kristin,Way,Female,1982-04-16 00:00:00,Property,,Affluent Customer,N,Yes,60272 Montana Drive
3929,Jacqui,Fortnam,Female,1989-10-18 00:00:00,,,Affluent Customer,N,Yes,730 Judy Drive
3930,Blancha,Baldi,Female,1988-01-06 00:00:00,Financial Services,,High Net Worth,N,No,1269 Esch Parkway
3931,Kylie,Epine,U,,IT,,High Net Worth,N,Yes,3 Kedzie Center
3932,Hadley,Veracruysse,Male,1986-07-10 00:00:00,Financial Services,Senior Editor,Mass Customer,N,No,67473 Nova Avenue
3933,Chiarra,Cops,Female,1983-07-05 00:00:00,,,High Net Worth,N,Yes,866 Canary Drive
3934,Cherice,Wehner,Female,1977-11-25 00:00:00,Manufacturing,Sales Associate,Mass Customer,N,Yes,20 Dwight Junction
3935,Teodor,Alfonsini,U,,IT,,High Net Worth,N,Yes,0900 Northport Point
3936,Rodd,Spare,Male,1960-05-04 00:00:00,Financial Services,Paralegal,Affluent Customer,N,Yes,572 Buena Vista Plaza
3937,Brennen,Mularkey,Male,1978-06-07 00:00:00,Property,Tax Accountant,Mass Customer,N,No,695 Anthes Crossing
3938,Dulcy,Wormleighton,Female,1973-08-06 00:00:00,Financial Services,Account Executive,High Net Worth,N,Yes,62 Luster Avenue
3939,Georges,Dumbelton,Male,1981-06-25 00:00:00,Manufacturing,,Affluent Customer,N,No,819 Basil Plaza
3940,Anna,Warmington,Female,1977-11-18 00:00:00,Retail,Sales Representative,Mass Customer,N,No,81 Monument Avenue
3941,Cinnamon,Batram,Female,1978-05-03 00:00:00,Manufacturing,Technical Writer,Mass Customer,N,Yes,093 Mallard Hill
3942,Barbie,Gergler,Female,1965-04-02 00:00:00,Manufacturing,Administrative Officer,Mass Customer,N,No,903 Sauthoff Plaza
3943,Adler,Dredge,Male,1997-12-30 00:00:00,Financial Services,VP Accounting,Affluent Customer,N,No,9796 Pearson Hill
3944,Urbain,Sinnock,Male,1973-05-04 00:00:00,IT,Engineer III,Affluent Customer,N,No,950 Algoma Circle
3945,Lazarus,Donaghy,Male,1994-10-21 00:00:00,Retail,,High Net Worth,N,No,28 Toban Center
3946,Wylie,FitzGilbert,Male,1960-06-23 00:00:00,Retail,,High Net Worth,N,Yes,147 Brickson Park Drive
3947,Tanitansy,McTrustam,Female,1970-05-12 00:00:00,,GIS Technical Architect,Mass Customer,N,No,75251 Marquette Lane
3948,Roberto,Beinke,Male,1986-06-22 00:00:00,Health,Occupational Therapist,Mass Customer,N,No,72 Briar Crest Hill
3949,Costa,Sleightholm,Male,2001-12-19 00:00:00,Manufacturing,Web Designer IV,High Net Worth,N,Yes,201 Valley Edge Park
3950,Alic,Juniper,Male,1968-09-07 00:00:00,Financial Services,Senior Financial Analyst,High Net Worth,N,Yes,6031 Susan Terrace
3951,Ephrem,Hollerin,Male,1975-02-10 00:00:00,,Quality Control Specialist,Affluent Customer,N,Yes,724 Erie Way
3952,Di,Borsnall,Female,1968-05-09 00:00:00,Manufacturing,,Affluent Customer,N,No,86906 Hauk Trail
3953,Allyson,Simak,Female,1999-06-18 00:00:00,Health,Help Desk Operator,Affluent Customer,N,Yes,85999 Cherokee Street
3954,Archaimbaud,McAteer,Male,2000-02-03 00:00:00,Financial Services,Human Resources Assistant III,High Net Worth,N,No,50774 Dennis Park
3955,Dido,Austick,Female,1970-08-05 00:00:00,Argiculture,Geologist II,Mass Customer,N,Yes,64 Trailsway Place
3956,Hector,Poundsford,Male,1957-01-17 00:00:00,Retail,Administrative Assistant III,Mass Customer,N,Yes,95228 Forster Road
3957,Bernice,Scotchforth,Female,1978-07-20 00:00:00,,Business Systems Development Analyst,High Net Worth,N,Yes,388 Shoshone Trail
3958,Pincus,Woodard,Male,1970-04-27 00:00:00,Financial Services,Actuary,Affluent Customer,N,Yes,67 Lakewood Gardens Circle
3959,Dannie,Sowray,Male,1992-12-07 00:00:00,,,Mass Customer,N,No,98 Transport Plaza
3960,Hobart,Burgan,Male,2000-03-16 00:00:00,Property,,Mass Customer,N,No,35 Larry Plaza
3961,Gertie,Caser,Female,1992-07-05 00:00:00,Health,Recruiter,High Net Worth,N,Yes,9 Hooker Street
3962,Benoit,,Male,1977-10-06 00:00:00,Argiculture,Project Manager,High Net Worth,N,Yes,4 Debra Hill
3963,Ardelle,Dasent,Female,1954-08-22 00:00:00,,Software Test Engineer II,Mass Customer,N,No,41 Superior Crossing
3964,Aubrey,Souten,Female,1956-07-21 00:00:00,Manufacturing,Sales Associate,High Net Worth,N,No,721 Morrow Plaza
